,Tp,Cl,pH,Redox,Leit,Trueb,Cl_2,Fm,Fm_2,label
339,6.5,0.16,8.26,748.0,211.0,0.011,0.111,1388.0,747.0,0
340,6.5,0.16,8.25,748.0,211.0,0.011,0.111,1350.0,747.0,0
341,6.5,0.16,8.24,748.0,211.0,0.011,0.111,1384.0,743.0,0
342,6.5,0.16,8.26,748.0,211.0,0.011,0.111,1371.0,747.0,0
343,6.5,0.16,8.25,748.0,211.0,0.011,0.111,1445.0,746.0,0
344,6.5,0.16,8.24,748.0,211.0,0.011,0.111,1439.0,734.0,0
345,6.5,0.16,8.25,748.0,211.0,0.011,0.111,1445.0,739.0,0
346,6.5,0.16,8.24,749.0,211.0,0.012,0.113,1466.0,741.0,0
347,6.5,0.16,8.25,748.0,211.0,0.012,0.111,1481.0,741.0,0
348,6.5,0.16,8.24,748.0,211.0,0.012,0.113,1482.0,743.0,0
349,6.5,0.16,8.24,749.0,211.0,0.012,0.111,1440.0,747.0,0
350,6.5,0.16,8.24,748.0,211.0,0.012,0.114,1501.0,748.0,0
351,6.5,0.16,8.24,748.0,211.0,0.012,0.114,1460.0,741.0,0
352,6.5,0.16,8.25,749.0,211.0,0.012,0.114,1494.0,737.0,0
353,6.5,0.16,8.24,748.0,211.0,0.012,0.114,1500.0,748.0,0
354,6.5,0.16,8.24,749.0,211.0,0.012,0.116,1487.0,746.0,0
355,6.5,0.16,8.24,749.0,211.0,0.012,0.114,1530.0,748.0,0
356,6.5,0.16,8.24,748.0,211.0,0.012,0.114,1447.0,741.0,0
357,6.5,0.16,8.24,749.0,211.0,0.012,0.113,1511.0,741.0,0
358,6.5,0.16,8.24,749.0,211.0,0.012,0.113,1472.0,748.0,0
359,6.5,0.16,8.24,748.0,211.0,0.012,0.114,1480.0,746.0,0
360,6.5,0.16,8.24,748.0,211.0,0.012,0.113,1517.0,746.0,0
361,6.5,0.16,8.24,749.0,211.0,0.012,0.114,1487.0,746.0,0
362,6.5,0.16,8.24,749.0,211.0,0.012,0.111,1520.0,747.0,0
363,6.5,0.16,8.24,749.0,211.0,0.012,0.114,1481.0,748.0,0
364,6.5,0.16,8.26,748.0,211.0,0.012,0.111,1462.0,740.0,0
365,6.5,0.16,8.26,749.0,211.0,0.012,0.111,1482.0,746.0,0
366,6.5,0.16,8.26,749.0,211.0,0.012,0.113,1505.0,751.0,0
367,6.5,0.16,8.26,747.0,211.0,0.012,0.111,1480.0,752.0,0
368,6.5,0.16,8.26,748.0,211.0,0.012,0.114,1446.0,748.0,0
369,6.5,0.16,8.26,749.0,211.0,0.012,0.111,1520.0,746.0,0
370,6.5,0.16,8.27,748.0,211.0,0.012,0.111,1475.0,739.0,0
371,6.5,0.16,8.27,748.0,211.0,0.012,0.111,1491.0,745.0,0
372,6.5,0.16,8.28,748.0,211.0,0.012,0.111,1440.0,748.0,0
373,6.6,0.16,8.29,748.0,211.0,0.012,0.111,1469.0,745.0,0
374,6.6,0.16,8.29,747.0,211.0,0.012,0.111,1469.0,743.0,0
375,6.5,0.16,8.3,747.0,211.0,0.012,0.111,1527.0,747.0,0
376,6.5,0.16,8.3,747.0,211.0,0.012,0.111,1489.0,797.0,0
377,6.5,0.16,8.3,747.0,211.0,0.012,0.111,1494.0,812.0,0
378,6.5,0.16,8.31,747.0,211.0,0.012,0.111,1510.0,811.0,0
379,6.5,0.16,8.31,747.0,211.0,0.012,0.109,1464.0,817.0,0
380,6.5,0.16,8.32,747.0,211.0,0.012,0.111,1487.0,812.0,0
381,6.5,0.16,8.34,747.0,211.0,0.012,0.108,1493.0,818.0,0
382,6.5,0.16,8.35,747.0,211.0,0.012,0.106,1498.0,811.0,0
383,6.5,0.16,8.35,747.0,211.0,0.012,0.108,1523.0,810.0,0
384,6.5,0.16,8.36,747.0,211.0,0.012,0.108,1497.0,806.0,0
385,6.5,0.16,8.36,747.0,211.0,0.012,0.106,1504.0,810.0,0
386,6.5,0.15,8.36,747.0,211.0,0.012,0.108,1464.0,814.0,0
387,6.5,0.15,8.37,747.0,211.0,0.012,0.105,1446.0,812.0,0
388,6.5,0.15,8.38,746.0,211.0,0.012,0.105,1465.0,812.0,0
389,6.5,0.15,8.38,746.0,211.0,0.012,0.105,1449.0,815.0,0
390,6.5,0.15,8.39,746.0,211.0,0.012,0.105,1476.0,812.0,0
391,6.5,0.15,8.39,746.0,211.0,0.012,0.104,1476.0,810.0,0
392,6.5,0.15,8.4,746.0,211.0,0.012,0.102,1556.0,815.0,0
393,6.5,0.15,8.41,745.0,211.0,0.011,0.102,1471.0,821.0,0
394,6.5,0.15,8.41,745.0,211.0,0.011,0.101,1385.0,815.0,0
395,6.5,0.15,8.43,745.0,211.0,0.011,0.101,1414.0,812.0,0
396,6.5,0.15,8.44,745.0,211.0,0.011,0.101,1365.0,820.0,0
397,6.5,0.15,8.44,745.0,211.0,0.011,0.102,1394.0,818.0,0
398,6.5,0.15,8.44,745.0,211.0,0.011,0.101,1390.0,812.0,0
399,6.5,0.15,8.45,745.0,211.0,0.011,0.1,1449.0,814.0,0
400,6.5,0.15,8.45,745.0,211.0,0.011,0.1,1401.0,811.0,0
401,6.5,0.15,8.45,745.0,211.0,0.011,0.1,1424.0,812.0,0
402,6.5,0.15,8.45,745.0,211.0,0.011,0.101,1370.0,815.0,0
403,6.5,0.15,8.46,745.0,211.0,0.011,0.101,1405.0,812.0,0
404,6.5,0.15,8.46,744.0,211.0,0.011,0.1,1445.0,814.0,0
405,6.5,0.15,8.46,745.0,211.0,0.012,0.101,1373.0,809.0,0
406,6.5,0.15,8.46,745.0,211.0,0.011,0.1,1394.0,809.0,0
407,6.5,0.15,8.46,745.0,211.0,0.011,0.101,1401.0,809.0,0
408,6.5,0.15,8.46,745.0,211.0,0.012,0.1,1384.0,806.0,0
409,6.5,0.15,8.46,744.0,211.0,0.012,0.101,1423.0,805.0,0
410,6.5,0.15,8.46,745.0,211.0,0.011,0.1,1410.0,809.0,0
411,6.5,0.16,8.46,744.0,211.0,0.011,0.101,1408.0,803.0,0
412,6.5,0.16,8.46,745.0,211.0,0.012,0.101,1412.0,810.0,0
413,6.5,0.16,8.45,745.0,211.0,0.012,0.102,1453.0,805.0,0
414,6.5,0.16,8.45,745.0,211.0,0.012,0.1,1579.0,809.0,0
415,6.5,0.16,8.45,745.0,211.0,0.012,0.101,1343.0,818.0,0
416,6.5,0.16,8.45,745.0,214.0,0.012,0.101,1443.0,814.0,0
417,6.5,0.16,8.45,744.0,214.0,0.011,0.102,1395.0,811.0,0
418,6.5,0.16,8.45,745.0,211.0,0.012,0.101,1465.0,812.0,0
419,6.5,0.16,8.44,745.0,214.0,0.011,0.104,1413.0,814.0,0
420,6.5,0.16,8.44,745.0,211.0,0.018,0.104,1405.0,810.0,0
421,6.5,0.16,8.44,745.0,214.0,0.018,0.102,1430.0,800.0,0
422,6.5,0.16,8.44,745.0,211.0,0.018,0.102,1385.0,815.0,0
423,6.5,0.16,8.44,745.0,214.0,0.018,0.104,1462.0,814.0,0
424,6.5,0.16,8.44,745.0,211.0,0.018,0.104,1412.0,812.0,0
425,6.5,0.16,8.42,745.0,214.0,0.018,0.104,1440.0,810.0,0
426,6.5,0.16,8.42,745.0,211.0,0.017,0.104,1420.0,811.0,0
427,6.5,0.16,8.41,746.0,214.0,0.018,0.104,1437.0,811.0,0
428,6.5,0.16,8.41,745.0,214.0,0.017,0.104,1387.0,814.0,0
429,6.6,0.16,8.41,746.0,211.0,0.018,0.104,1422.0,820.0,0
430,6.6,0.16,8.4,746.0,211.0,0.018,0.105,1424.0,818.0,0
431,6.6,0.16,8.4,747.0,214.0,0.018,0.105,1434.0,815.0,0
432,6.6,0.16,8.39,747.0,211.0,0.018,0.105,1400.0,811.0,0
433,6.5,0.16,8.39,746.0,211.0,0.018,0.105,1437.0,814.0,0
434,6.6,0.16,8.39,746.0,211.0,0.018,0.104,1428.0,805.0,0
435,6.6,0.16,8.39,746.0,211.0,0.018,0.105,1416.0,811.0,0
436,6.6,0.16,8.38,746.0,211.0,0.018,0.105,1430.0,812.0,0
437,6.6,0.16,8.38,746.0,214.0,0.017,0.105,1520.0,811.0,0
438,6.6,0.16,8.38,747.0,214.0,0.018,0.105,1539.0,814.0,0
439,6.6,0.16,8.38,747.0,214.0,0.017,0.105,1503.0,810.0,0
440,6.6,0.16,8.37,747.0,214.0,0.018,0.105,1431.0,814.0,0
441,6.6,0.16,8.37,747.0,211.0,0.017,0.104,1439.0,818.0,0
442,6.6,0.16,8.37,747.0,214.0,0.017,0.106,1440.0,811.0,0
443,6.6,0.16,8.37,747.0,214.0,0.017,0.104,1430.0,814.0,0
444,6.6,0.16,8.36,747.0,214.0,0.017,0.105,1436.0,806.0,0
445,6.6,0.16,8.37,747.0,214.0,0.017,0.105,1407.0,812.0,0
446,6.6,0.16,8.36,747.0,214.0,0.017,0.105,1447.0,814.0,0
447,6.6,0.16,8.36,747.0,214.0,0.017,0.105,1430.0,812.0,0
448,6.6,0.16,8.36,747.0,214.0,0.018,0.105,1422.0,811.0,0
449,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1439.0,812.0,0
450,6.6,0.16,8.36,747.0,214.0,0.018,0.104,1454.0,812.0,0
451,6.6,0.16,8.36,747.0,214.0,0.018,0.105,1429.0,806.0,0
452,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1417.0,805.0,0
453,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1425.0,812.0,0
454,6.6,0.17,8.35,747.0,214.0,0.018,0.105,1408.0,806.0,0
455,6.6,0.16,8.35,747.0,214.0,0.018,0.105,1406.0,812.0,0
456,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1405.0,814.0,0
457,6.6,0.17,8.35,747.0,214.0,0.018,0.104,1424.0,809.0,0
458,6.6,0.17,8.35,747.0,214.0,0.018,0.104,1377.0,810.0,0
459,6.6,0.17,8.35,747.0,214.0,0.018,0.104,1446.0,809.0,0
460,6.6,0.17,8.35,747.0,214.0,0.018,0.105,1428.0,809.0,0
461,6.6,0.17,8.35,747.0,214.0,0.018,0.105,1449.0,814.0,0
462,6.6,0.17,8.35,747.0,214.0,0.018,0.105,1413.0,818.0,0
463,6.6,0.17,8.35,747.0,214.0,0.018,0.105,1440.0,818.0,0
464,6.6,0.17,8.35,747.0,214.0,0.018,0.104,1430.0,809.0,0
465,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1452.0,814.0,0
466,6.6,0.17,8.35,747.0,214.0,0.018,0.105,1445.0,805.0,0
467,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1465.0,812.0,0
468,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1423.0,806.0,0
469,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1443.0,810.0,0
470,6.6,0.16,8.35,747.0,214.0,0.018,0.102,1439.0,817.0,0
471,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1408.0,820.0,0
472,6.6,0.16,8.35,747.0,214.0,0.019,0.104,1408.0,811.0,0
473,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1396.0,814.0,0
474,6.6,0.16,8.35,747.0,214.0,0.019,0.104,1429.0,809.0,0
475,6.6,0.16,8.35,747.0,214.0,0.018,0.104,1436.0,820.0,0
476,6.6,0.16,8.35,746.0,214.0,0.018,0.104,1449.0,814.0,0
477,6.6,0.16,8.36,747.0,214.0,0.018,0.104,1429.0,814.0,0
478,6.6,0.16,8.36,747.0,214.0,0.018,0.104,1413.0,814.0,0
479,6.6,0.16,8.36,746.0,214.0,0.018,0.104,1545.0,817.0,0
480,6.6,0.16,8.36,747.0,214.0,0.018,0.104,1512.0,817.0,0
481,6.6,0.16,8.36,747.0,214.0,0.018,0.104,1559.0,811.0,0
482,6.6,0.16,8.36,747.0,214.0,0.018,0.104,1354.0,820.0,0
483,6.6,0.16,8.36,747.0,214.0,0.018,0.102,1486.0,814.0,0
484,6.5,0.16,8.37,747.0,214.0,0.018,0.1,1452.0,818.0,0
485,6.5,0.16,8.36,747.0,214.0,0.018,0.104,1440.0,809.0,0
486,6.6,0.16,8.36,746.0,214.0,0.018,0.102,1493.0,812.0,0
487,6.6,0.16,8.36,746.0,214.0,0.018,0.102,1440.0,814.0,0
488,6.5,0.17,8.36,747.0,214.0,0.018,0.101,1440.0,814.0,0
489,6.6,0.17,8.37,746.0,214.0,0.018,0.104,1424.0,815.0,0
490,6.6,0.17,8.37,747.0,214.0,0.018,0.104,1431.0,811.0,0
491,6.5,0.17,8.37,746.0,214.0,0.018,0.102,1436.0,812.0,0
492,6.5,0.17,8.37,746.0,214.0,0.018,0.102,1437.0,805.0,0
493,6.6,0.17,8.37,747.0,214.0,0.018,0.104,1429.0,805.0,0
494,6.5,0.17,8.37,746.0,214.0,0.018,0.104,1416.0,812.0,0
495,6.5,0.17,8.38,746.0,214.0,0.018,0.102,1422.0,810.0,0
496,6.5,0.17,8.38,747.0,214.0,0.018,0.104,1413.0,821.0,0
497,6.6,0.17,8.38,746.0,214.0,0.019,0.104,1365.0,814.0,0
498,6.5,0.17,8.38,746.0,214.0,0.018,0.102,1416.0,806.0,0
499,6.5,0.17,8.38,747.0,214.0,0.018,0.104,1383.0,811.0,0
500,6.5,0.17,8.38,747.0,214.0,0.019,0.104,1425.0,817.0,0
501,6.5,0.17,8.39,747.0,214.0,0.018,0.104,1442.0,820.0,0
502,6.5,0.17,8.39,746.0,214.0,0.018,0.102,1378.0,815.0,0
503,6.6,0.17,8.39,746.0,214.0,0.019,0.101,1472.0,810.0,0
504,6.6,0.17,8.39,746.0,214.0,0.018,0.102,1520.0,815.0,0
505,6.6,0.17,8.39,746.0,214.0,0.018,0.104,1505.0,811.0,0
506,6.6,0.17,8.39,746.0,214.0,0.018,0.102,1494.0,815.0,0
507,6.6,0.17,8.4,746.0,214.0,0.018,0.104,1489.0,814.0,0
508,6.6,0.17,8.4,747.0,214.0,0.018,0.104,1468.0,809.0,0
509,6.6,0.17,8.4,747.0,214.0,0.018,0.102,1476.0,806.0,0
510,6.6,0.17,8.41,747.0,214.0,0.018,0.104,1488.0,810.0,0
511,6.6,0.17,8.41,746.0,214.0,0.018,0.102,1472.0,810.0,0
512,6.5,0.17,8.41,746.0,214.0,0.018,0.104,1491.0,814.0,0
513,6.5,0.17,8.4,747.0,214.0,0.018,0.104,1489.0,814.0,0
514,6.5,0.17,8.41,746.0,214.0,0.018,0.104,1487.0,811.0,0
515,6.5,0.16,8.4,747.0,214.0,0.018,0.104,1503.0,814.0,0
516,6.6,0.16,8.4,747.0,214.0,0.018,0.102,1489.0,815.0,0
517,6.5,0.16,8.4,746.0,214.0,0.018,0.105,1489.0,818.0,0
518,6.5,0.17,8.4,747.0,214.0,0.018,0.104,1487.0,806.0,0
519,6.5,0.17,8.39,746.0,214.0,0.017,0.104,1480.0,809.0,0
520,6.5,0.17,8.4,747.0,214.0,0.018,0.104,1483.0,814.0,0
521,6.6,0.17,8.4,747.0,214.0,0.018,0.105,1481.0,811.0,0
522,6.5,0.17,8.39,746.0,214.0,0.018,0.105,1533.0,811.0,0
523,6.5,0.17,8.39,747.0,214.0,0.018,0.104,1472.0,811.0,0
524,6.5,0.17,8.39,746.0,214.0,0.018,0.104,1472.0,818.0,0
525,6.5,0.17,8.4,747.0,214.0,0.018,0.104,1478.0,811.0,0
526,6.5,0.17,8.39,747.0,214.0,0.024,0.105,1460.0,811.0,0
527,6.5,0.17,8.39,746.0,214.0,0.018,0.106,1510.0,815.0,0
528,6.5,0.17,8.39,747.0,214.0,0.018,0.105,1476.0,810.0,0
529,6.5,0.17,8.39,747.0,211.0,0.018,0.106,1494.0,809.0,0
530,6.5,0.17,8.39,747.0,211.0,0.018,0.105,1511.0,809.0,0
531,6.5,0.17,8.39,747.0,214.0,0.018,0.105,1440.0,809.0,0
532,6.5,0.17,8.39,747.0,214.0,0.018,0.105,1464.0,812.0,0
533,6.5,0.17,8.39,747.0,211.0,0.018,0.106,1501.0,810.0,0
534,6.5,0.17,8.39,747.0,214.0,0.018,0.105,1475.0,811.0,0
535,6.5,0.17,8.39,747.0,211.0,0.02,0.106,1459.0,815.0,0
536,6.5,0.17,8.39,747.0,211.0,0.019,0.105,1482.0,817.0,0
537,6.5,0.17,8.39,747.0,211.0,0.019,0.106,1466.0,817.0,0
538,6.5,0.17,8.39,747.0,211.0,0.019,0.106,1474.0,812.0,0
539,6.5,0.17,8.39,747.0,211.0,0.019,0.106,1475.0,812.0,0
540,6.5,0.17,8.39,747.0,211.0,0.019,0.105,1494.0,814.0,0
541,6.5,0.17,8.39,747.0,211.0,0.018,0.106,1505.0,811.0,0
542,6.5,0.17,8.39,747.0,211.0,0.018,0.106,1471.0,806.0,0
543,6.5,0.17,8.39,747.0,211.0,0.018,0.106,1482.0,811.0,0
544,6.6,0.17,8.39,747.0,211.0,0.018,0.106,1478.0,805.0,0
545,6.5,0.17,8.39,747.0,211.0,0.018,0.106,1472.0,810.0,0
546,6.5,0.17,8.39,747.0,211.0,0.018,0.106,1488.0,806.0,0
547,6.5,0.17,8.4,747.0,211.0,0.018,0.108,1449.0,809.0,0
548,6.5,0.17,8.4,746.0,211.0,0.018,0.106,1469.0,806.0,0
549,6.5,0.17,8.4,747.0,211.0,0.018,0.106,1439.0,814.0,0
550,6.5,0.17,8.4,747.0,211.0,0.018,0.106,1495.0,809.0,0
551,6.5,0.17,8.4,747.0,211.0,0.018,0.106,1464.0,811.0,0
552,6.5,0.17,8.4,747.0,211.0,0.018,0.106,1459.0,809.0,0
553,6.6,0.17,8.41,747.0,211.0,0.018,0.106,1521.0,810.0,0
554,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1482.0,809.0,0
555,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1480.0,812.0,0
556,6.5,0.17,8.41,747.0,211.0,0.018,0.105,1488.0,812.0,0
557,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1471.0,812.0,0
558,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1469.0,805.0,0
559,6.5,0.17,8.41,747.0,211.0,0.018,0.105,1476.0,809.0,0
560,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1489.0,809.0,0
561,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1471.0,811.0,0
562,6.5,0.17,8.41,747.0,211.0,0.018,0.108,1343.0,809.0,0
563,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1393.0,811.0,0
564,6.5,0.17,8.41,747.0,211.0,0.018,0.105,1381.0,809.0,0
565,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1417.0,800.0,0
566,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1401.0,799.0,0
567,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1401.0,805.0,0
568,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1401.0,811.0,0
569,6.5,0.17,8.41,747.0,211.0,0.018,0.105,1410.0,811.0,0
570,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1366.0,809.0,0
571,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1371.0,814.0,0
572,6.5,0.17,8.41,747.0,211.0,0.018,0.106,1381.0,817.0,0
573,6.5,0.17,8.4,747.0,211.0,0.018,0.108,1358.0,811.0,0
574,6.5,0.17,8.4,747.0,211.0,0.018,0.108,1362.0,814.0,0
575,6.5,0.17,8.4,747.0,211.0,0.018,0.106,1321.0,814.0,0
576,6.5,0.17,8.4,747.0,211.0,0.018,0.108,1362.0,814.0,0
577,6.5,0.17,8.4,747.0,211.0,0.018,0.108,1348.0,805.0,0
578,6.5,0.17,8.4,747.0,211.0,0.018,0.109,1336.0,805.0,0
579,6.5,0.17,8.39,747.0,211.0,0.018,0.108,1347.0,811.0,0
580,6.5,0.17,8.39,747.0,211.0,0.018,0.108,1356.0,814.0,0
581,6.5,0.17,8.4,747.0,211.0,0.018,0.109,1358.0,809.0,0
582,6.5,0.17,8.4,747.0,211.0,0.018,0.108,1326.0,806.0,0
583,6.5,0.17,8.4,747.0,211.0,0.018,0.109,1372.0,811.0,0
584,6.5,0.17,8.39,747.0,211.0,0.018,0.109,1355.0,812.0,0
585,6.5,0.17,8.39,747.0,211.0,0.018,0.108,1318.0,812.0,0
586,6.5,0.17,8.4,747.0,211.0,0.018,0.109,1354.0,810.0,0
587,6.5,0.17,8.41,747.0,211.0,0.018,0.109,1332.0,812.0,0
588,6.5,0.17,8.4,747.0,211.0,0.018,0.109,1365.0,812.0,0
589,6.6,0.17,8.4,747.0,211.0,0.018,0.109,1341.0,812.0,0
590,6.5,0.17,8.39,747.0,211.0,0.018,0.111,1350.0,810.0,0
591,6.5,0.16,8.4,747.0,211.0,0.018,0.109,1337.0,809.0,0
592,6.5,0.16,8.39,747.0,211.0,0.018,0.111,1348.0,811.0,0
593,6.5,0.17,8.39,747.0,211.0,0.018,0.109,1353.0,810.0,0
594,6.5,0.16,8.39,747.0,211.0,0.018,0.111,1347.0,805.0,0
595,6.5,0.16,8.39,747.0,211.0,0.018,0.109,1329.0,805.0,0
596,6.5,0.16,8.39,747.0,211.0,0.017,0.108,1341.0,805.0,0
597,6.5,0.16,8.39,747.0,211.0,0.017,0.109,1354.0,815.0,0
598,6.5,0.16,8.39,747.0,211.0,0.017,0.108,1347.0,806.0,0
599,6.5,0.16,8.39,747.0,211.0,0.017,0.111,1359.0,805.0,0
600,6.5,0.16,8.38,747.0,211.0,0.017,0.108,1344.0,817.0,0
601,6.5,0.16,8.38,747.0,211.0,0.017,0.111,1368.0,811.0,0
602,6.5,0.16,8.38,747.0,211.0,0.017,0.109,1388.0,810.0,0
603,6.5,0.16,8.38,747.0,211.0,0.017,0.109,1368.0,815.0,0
604,6.5,0.16,8.37,747.0,211.0,0.017,0.111,1381.0,815.0,0
605,6.5,0.17,8.37,747.0,211.0,0.017,0.109,1376.0,810.0,0
606,6.5,0.17,8.37,748.0,207.0,0.017,0.111,1350.0,809.0,0
607,6.5,0.17,8.37,747.0,207.0,0.017,0.111,1365.0,805.0,0
608,6.5,0.17,8.37,747.0,207.0,0.018,0.111,1364.0,803.0,0
609,6.5,0.17,8.36,747.0,207.0,0.017,0.109,1376.0,811.0,0
610,6.5,0.17,8.36,748.0,207.0,0.017,0.111,1353.0,812.0,0
611,6.5,0.17,8.36,747.0,207.0,0.017,0.111,1341.0,811.0,0
612,6.5,0.18,8.36,748.0,207.0,0.017,0.111,1354.0,805.0,0
613,6.5,0.17,8.36,748.0,211.0,0.017,0.111,1376.0,812.0,0
614,6.5,0.18,8.35,748.0,207.0,0.018,0.111,1353.0,814.0,0
615,6.5,0.17,8.35,748.0,207.0,0.018,0.111,1349.0,811.0,0
616,6.6,0.17,8.35,748.0,207.0,0.017,0.111,1376.0,812.0,0
617,6.5,0.17,8.35,748.0,207.0,0.017,0.113,1358.0,809.0,0
618,6.5,0.17,8.35,749.0,207.0,0.018,0.113,1494.0,814.0,0
619,6.5,0.17,8.35,748.0,207.0,0.018,0.111,1452.0,814.0,0
620,6.5,0.17,8.35,748.0,207.0,0.018,0.111,1428.0,809.0,0
621,6.5,0.17,8.35,748.0,207.0,0.018,0.111,1420.0,810.0,0
622,6.5,0.17,8.35,749.0,207.0,0.017,0.113,1377.0,814.0,0
623,6.5,0.17,8.35,747.0,207.0,0.017,0.113,1402.0,811.0,0
624,6.5,0.17,8.35,748.0,207.0,0.017,0.111,1471.0,804.0,0
625,6.5,0.17,8.35,748.0,207.0,0.017,0.111,1486.0,804.0,0
626,6.5,0.17,8.35,748.0,207.0,0.017,0.113,1518.0,806.0,0
627,6.5,0.17,8.35,747.0,207.0,0.016,0.111,1517.0,805.0,0
628,6.5,0.17,8.35,748.0,207.0,0.016,0.114,1512.0,809.0,0
629,6.5,0.17,8.35,748.0,207.0,0.016,0.111,1552.0,804.0,0
630,6.5,0.17,8.35,749.0,207.0,0.017,0.111,1533.0,806.0,0
631,6.5,0.17,8.35,748.0,207.0,0.017,0.111,1504.0,814.0,0
632,6.5,0.17,8.35,748.0,207.0,0.017,0.111,1488.0,809.0,0
633,6.6,0.16,8.36,748.0,207.0,0.017,0.111,1497.0,811.0,0
634,6.5,0.16,8.35,748.0,207.0,0.017,0.111,1487.0,805.0,0
635,6.5,0.16,8.35,748.0,207.0,0.017,0.113,1511.0,805.0,0
636,6.5,0.16,8.35,748.0,207.0,0.017,0.111,1515.0,810.0,0
637,6.5,0.16,8.35,749.0,207.0,0.017,0.111,1524.0,805.0,0
638,6.6,0.16,8.35,749.0,207.0,0.018,0.111,1474.0,809.0,0
639,6.5,0.16,8.35,748.0,207.0,0.018,0.111,1524.0,809.0,0
640,6.5,0.16,8.35,747.0,207.0,0.018,0.111,1516.0,806.0,0
641,6.5,0.16,8.35,749.0,207.0,0.018,0.111,1504.0,806.0,0
642,6.5,0.16,8.35,748.0,207.0,0.018,0.113,1515.0,810.0,0
643,6.5,0.16,8.35,748.0,207.0,0.017,0.111,1501.0,810.0,0
644,6.5,0.16,8.35,748.0,207.0,0.018,0.113,1487.0,809.0,0
645,6.6,0.16,8.35,748.0,207.0,0.018,0.111,1510.0,804.0,0
646,6.5,0.16,8.35,749.0,207.0,0.018,0.111,1491.0,810.0,0
647,6.5,0.16,8.35,748.0,207.0,0.018,0.111,1510.0,812.0,0
648,6.5,0.16,8.35,748.0,207.0,0.017,0.113,1472.0,812.0,0
649,6.5,0.16,8.35,748.0,207.0,0.017,0.111,1512.0,811.0,0
650,6.5,0.16,8.35,749.0,207.0,0.017,0.111,1451.0,814.0,0
651,6.5,0.16,8.35,749.0,207.0,0.017,0.113,1503.0,810.0,0
652,6.5,0.17,8.36,748.0,207.0,0.017,0.114,1493.0,811.0,0
653,6.5,0.17,8.35,749.0,207.0,0.017,0.111,1483.0,810.0,0
654,6.5,0.17,8.35,749.0,207.0,0.017,0.113,1478.0,809.0,0
655,6.5,0.17,8.36,748.0,207.0,0.017,0.113,1465.0,809.0,0
656,6.5,0.17,8.35,748.0,207.0,0.017,0.113,1569.0,811.0,0
657,6.5,0.17,8.36,748.0,207.0,0.018,0.111,1550.0,809.0,0
658,6.6,0.16,8.36,749.0,207.0,0.018,0.111,1574.0,804.0,0
659,6.5,0.17,8.36,748.0,207.0,0.018,0.114,1530.0,806.0,0
660,6.6,0.16,8.36,748.0,207.0,0.018,0.111,1552.0,806.0,0
661,6.5,0.16,8.36,749.0,207.0,0.019,0.113,1520.0,809.0,0
662,6.5,0.17,8.36,748.0,207.0,0.018,0.113,1547.0,806.0,0
663,6.5,0.17,8.36,748.0,207.0,0.02,0.114,1553.0,806.0,0
664,6.6,0.17,8.36,749.0,207.0,0.018,0.114,1569.0,804.0,0
665,6.5,0.17,8.36,748.0,207.0,0.019,0.114,1535.0,806.0,0
666,6.5,0.16,8.36,749.0,207.0,0.018,0.114,1549.0,814.0,0
667,6.6,0.16,8.36,749.0,207.0,0.018,0.113,1557.0,805.0,0
668,6.5,0.16,8.36,749.0,207.0,0.019,0.114,1533.0,806.0,0
669,6.5,0.16,8.36,749.0,207.0,0.018,0.113,1692.0,810.0,0
670,6.5,0.16,8.36,749.0,207.0,0.018,0.113,1453.0,806.0,0
671,6.5,0.16,8.36,749.0,207.0,0.018,0.113,1579.0,806.0,0
672,6.5,0.16,8.36,749.0,207.0,0.018,0.111,1550.0,810.0,0
673,6.5,0.16,8.36,748.0,207.0,0.018,0.111,1597.0,810.0,0
674,6.5,0.16,8.36,749.0,211.0,0.018,0.111,1506.0,809.0,0
675,6.5,0.16,8.36,749.0,207.0,0.018,0.113,1509.0,814.0,0
676,6.5,0.16,8.36,749.0,211.0,0.018,0.113,1680.0,805.0,0
677,6.5,0.16,8.36,749.0,207.0,0.018,0.113,1445.0,809.0,0
678,6.5,0.16,8.36,749.0,211.0,0.018,0.113,1568.0,805.0,0
